12/07/2021,2
13/07/2021,1
14/07/2021,10
15/07/2021,10
16/07/2021,19
17/07/2021,16
18/07/2021,13
19/07/2021,13
20/07/2021,22
21/07/2021,26
22/07/2021,14
23/07/2021,12
24/07/2021,11
25/07/2021,11
26/07/2021,10
27/07/2021,8
28/07/2021,7
29/07/2021,3
30/07/2021,2
